"set" "keygene" "nbexon" "map" "phys" "GC_total.mean" "GC_total.sd" "GC3.mean" "GC3.sd" "loess"
"Arabidopsis_thaliana" "AT4G00005.1.TAIR10" 1 4 1358 50.8426966292135 NA 66.1016949152542 NA NA
"Arabidopsis_thaliana" "AT4G00020.1.TAIR10" 20 4 7235.5 43.5338193923289 5.6783691916899 39.5813632768417 9.46361073796323 NA
"Arabidopsis_thaliana" "AT4G00020.2.TAIR10" 22 4 6629.5 43.3559859856148 5.93334553805965 39.4562053530065 9.71480742194113 NA
"Arabidopsis_thaliana" "AT4G00026.1.TAIR10" 8 4 12459.5 43.3749176209628 4.89841136964058 41.2442759370726 12.7924998880741 NA
"Arabidopsis_thaliana" "AT4G00030.1.TAIR10" 3 4 13965.5 49.6508484449449 8.54885840141862 57.034632034632 13.6032546591345 NA
"Arabidopsis_thaliana" "AT4G00040.1.TAIR10" 2 4 15275 50.4986338797814 3.06219739940078 59.0746421267893 1.04836894961198 NA
"Arabidopsis_thaliana" "AT4G00050.1.TAIR10" 6 4 18855.5 48.7876004071395 8.76931856253847 50.0009213146999 13.163854464335 NA
"Arabidopsis_thaliana" "AT4G00070.1.TAIR10" 5 4 30549 39.550941411068 6.25717989533973 37.10160806935 15.0902616211415 NA
"Arabidopsis_thaliana" "AT4G00080.1.TAIR10" 1 4 33260.5 50.3974562798092 NA 60 NA NA
"Arabidopsis_thaliana" "AT4G00090.1.TAIR10" 10 4 35414 45.288017070497 3.66516345824561 43.6180884442859 8.03957478662962 NA
"Arabidopsis_thaliana" "AT4G00100.1.TAIR10" 5 4 37647.5 52.2683355292051 5.26841989642674 55.4167046137593 10.7303751125331 NA
"Arabidopsis_thaliana" "AT4G00110.1.TAIR10" 1 4 39348 51.5479876160991 NA 56.9767441860465 NA NA
"Arabidopsis_thaliana" "AT4G00120.1.TAIR10" 1 4 42899 50.1677852348993 NA 58.5858585858586 NA NA
"Arabidopsis_thaliana" "AT4G00124.1.TAIR10" 1 4 45322.5 41.0526315789474 NA 41.9354838709677 NA NA
"Arabidopsis_thaliana" "AT4G00130.1.TAIR10" 2 4 48741 41.8677499335872 0.740417753256956 50.2852084972463 6.43962312528269 NA
"Arabidopsis_thaliana" "AT4G00140.1.TAIR10" 4 4 52307.5 48.0525802011841 5.20369877704362 48.3291422629658 9.25419624529057 NA
"Arabidopsis_thaliana" "AT4G00150.1.TAIR10" 1 4 58267 54.0572792362768 NA 63.0824372759857 NA NA
"Arabidopsis_thaliana" "AT4G00160.1.TAIR10" 4 4 64415 42.4760065281116 5.02826826640168 36.3970885359842 3.94283676027393 NA
"Arabidopsis_thaliana" "AT4G00165.1.TAIR10" 1 4 69626 50.5181347150259 NA 48.4375 NA NA
"Arabidopsis_thaliana" "AT4G00170.1.TAIR10" 8 4 71408.5 43.4439777145113 4.32634100106349 42.8530375752797 13.0668850959394 NA
"Arabidopsis_thaliana" "AT4G00180.1.TAIR10" 7 4 73946.5 51.5392592421989 2.3713522206799 52.3374345658712 7.75280026037128 NA
"Arabidopsis_thaliana" "AT4G00180.2.TAIR10" 6 4 73846 50.6468453451932 2.05323172712531 49.6998727163822 4.29420409115031 NA
"Arabidopsis_thaliana" "AT4G00190.1.TAIR10" 3 4 81236.5 47.009777045742 3.38308137772414 51.7472119470886 5.08881187928107 NA
"Arabidopsis_thaliana" "AT4G00210.1.TAIR10" 2 4 86290.5 50.071103262385 8.67732208570125 48.9075203252033 16.2763908474343 NA
"Arabidopsis_thaliana" "AT4G00220.1.TAIR10" 2 4 91117 55.5242171621482 2.74826286084169 55.3629218677763 10.9514919878638 NA
"Arabidopsis_thaliana" "AT4G00230.1.TAIR10" 11 4 95612 43.8136780331882 7.48051811123431 37.9345131596799 14.2981479149723 NA
"Arabidopsis_thaliana" "AT4G00231.1.TAIR10" 2 4 98289 44.980761113592 2.3353802886299 43.03355975027 2.89087944193334 NA
