"set" "keygene" "nbexon" "map" "phys" "GC_total.mean" "GC_total.sd" "GC3.mean" "GC3.sd" "loess"
"Oryza" "LOC_Os10g01030.1.MSUv7.0" 3 10 39644.5 48.2395154195864 1.840353211274 45.9852677054512 4.60384083216943 NA
"Oryza" "LOC_Os10g01044.1.MSUv7.0" 11 10 52237.5 56.7205483767183 5.03516972901933 58.3820918836015 12.6672434254669 NA
"Oryza" "LOC_Os10g01060.1.MSUv7.0" 8 10 69881.5 48.9683607090837 10.9982261066611 52.4603972659853 19.4934906669715 NA
"Oryza" "LOC_Os10g01070.1.MSUv7.0" 2 10 75857.5 62.9566829444746 2.81678908584436 68.4210526315789 9.30403659455983 NA
"Oryza" "LOC_Os10g01080.1.MSUv7.0" 1 10 81702.5 69.394261424017 NA 93.9297124600639 NA NA
"Oryza" "LOC_Os10g01100.1.MSUv7.0" 1 10 96128.5 65.5993752440453 NA 91.4519906323185 NA NA
"Oryza" "LOC_Os10g01110.1.MSUv7.0" 8 10 102076 46.6488753464581 6.88865004191431 48.9343617542611 13.7937717892568 NA
"Oryza" "LOC_Os10g01134.1.MSUv7.0" 3 10 113405 59.4645787793752 8.60979265248525 79.3056339922012 14.4996655462711 1.2
"Oryza" "LOC_Os10g01150.1.MSUv7.0" 2 10 118085.5 60.3898980948161 16.6046342059757 56.6216216216216 18.9198841452617 1.2
"Oryza" "LOC_Os10g01240.1.MSUv7.0" 1 10 160036 60.3448275862069 NA 72.1649484536082 NA 1.22
"Oryza" "LOC_Os10g01250.1.MSUv7.0" 2 10 165904 72.2836095764273 7.94355684205877 71.1666666666667 10.1351971970072 1.22
"Oryza" "LOC_Os10g01260.1.MSUv7.0" 4 10 170534 39.749798187443 3.86701402637597 36.0544325790321 18.7166570714333 1.23
"Oryza" "LOC_Os10g01290.1.MSUv7.0" 1 10 187914 66.9187145557656 NA 84.0909090909091 NA 1.24
"Oryza" "LOC_Os10g01310.1.MSUv7.0" 1 10 194210 70.6395348837209 NA 82.4561403508772 NA 1.24
"Oryza" "LOC_Os10g01340.1.MSUv7.0" 1 10 209136.5 71.157495256167 NA 72 NA 1.25
"Oryza" "LOC_Os10g01350.1.MSUv7.0" 7 10 212747.5 48.2084439257352 2.79880676869316 45.4307260762377 3.61532164585868 1.25
"Oryza" "LOC_Os10g01380.1.MSUv7.0" 10 10 231292 42.1041430390128 3.69843531629338 33.9893768310844 8.22161889526058 1.26
"Oryza" "LOC_Os10g01390.1.MSUv7.0" 5 10 240728.5 33.6592410542456 19.0858080244923 32.7067382789032 19.3479386955853 1.27
"Oryza" "LOC_Os10g01400.1.MSUv7.0" 3 10 244048.5 57.8521303258145 7.40895836071468 57.6505602240896 10.8544970396407 1.27
"Oryza" "LOC_Os10g01410.1.MSUv7.0" 4 10 250359 48.772332589167 12.3045180188576 62.7588983286135 13.8372719382147 1.27
"Oryza" "LOC_Os10g01420.1.MSUv7.0" 1 10 252884 48.1203007518797 NA 48.8636363636364 NA 1.28
"Oryza" "LOC_Os10g01430.1.MSUv7.0" 1 10 260238 60.655737704918 NA 81.5950920245399 NA 1.28
"Oryza" "LOC_Os10g01460.1.MSUv7.0" 1 10 282333.5 67.7966101694915 NA 82.4817518248175 NA 1.3
"Oryza" "LOC_Os10g01470.1.MSUv7.0" 3 10 286039 61.7585556504446 10.9068086511786 78.8537604071585 15.4574456918855 1.3
"Oryza" "LOC_Os10g01480.1.MSUv7.0" 10 10 304934 46.0707470474137 9.94745929320555 46.0323095095828 21.008595758438 1.31
"Oryza" "LOC_Os10g01490.1.MSUv7.0" 4 10 317516.5 47.7164502164502 10.290312824856 56.0035133948178 13.8947269449221 1.32
"Oryza" "LOC_Os10g01500.1.MSUv7.0" 1 10 321301.5 60.1156069364162 NA 73.6842105263158 NA 1.33
"Oryza" "LOC_Os10g01520.1.MSUv7.0" 8 10 334727 53.0430839506594 10.1039582704593 60.9034945172162 15.0918703591015 1.34
"Oryza" "LOC_Os10g01540.1.MSUv7.0" 13 10 353475.5 48.0990520514968 5.52101275184209 48.0755650968417 14.5112254321168 1.35
"Oryza" "LOC_Os10g01570.1.MSUv7.0" 10 10 379924.5 48.6143131408437 5.77025972535722 48.2092485375926 10.6357364259342 1.37
"Oryza" "LOC_Os10g01580.1.MSUv7.0" 1 10 386643 71.7678100263852 NA 69.9604743083004 NA 1.38
"Oryza" "LOC_Os10g01610.1.MSUv7.0" 9 10 411453.5 46.9546130467842 8.48462500600201 44.1858346823738 17.9983001943182 1.4
"Oryza" "LOC_Os10g01620.1.MSUv7.0" 2 10 418875 43.9953271028037 1.42082203696361 39.8148148148149 17.0229410285651 1.4
"Oryza" "LOC_Os10g01640.1.MSUv7.0" 5 10 428941.5 41.3689009548415 5.02549589045094 39.0935936595835 6.33791154667903 1.41
"Oryza" "LOC_Os10g01650.1.MSUv7.0" 2 10 432959 53.0899123449914 3.45147544978336 56.2497624748223 6.07327680417132 1.41
"Oryza" "LOC_Os10g01660.1.MSUv7.0" 2 10 436845 65.1256281407036 2.41624427742139 83.8883548475693 0.286454958047291 1.41
"Oryza" "LOC_Os10g01670.1.MSUv7.0" 2 10 445050.5 61.9883849557522 3.69588444812658 83.7194337194337 3.91320355096806 1.42
"Oryza" "LOC_Os10g01680.1.MSUv7.0" 4 10 450815 50.4423638823808 19.4183797450756 58.3608865109662 24.3799249637008 1.42
"Oryza" "LOC_Os10g01690.1.MSUv7.0" 1 10 456639 67.8680981595092 NA 85.9770114942529 NA 1.42
"Oryza" "LOC_Os10g01700.1.MSUv7.0" 2 10 459647.5 64.722270716946 1.30134147782969 80.1041666666667 6.03987042263512 1.42
"Oryza" "LOC_Os10g01710.1.MSUv7.0" 2 10 461522 48.4067478912839 8.68144220575795 48.4848484848485 0 1.42
"Oryza" "LOC_Os10g01720.1.MSUv7.0" 4 10 470490 52.8291974969746 13.6799478732247 70.5752459972982 25.8448175575489 1.43
"Oryza" "LOC_Os10g01730.1.MSUv7.0" 4 10 474985 53.0662990102875 9.31452483157594 48.3168698332633 11.5122149097028 1.43
"Oryza" "LOC_Os10g01740.1.MSUv7.0" 2 10 477635.5 24.6710526315789 34.8901372295994 19 26.8700576850888 1.43
"Oryza" "LOC_Os10g01760.1.MSUv7.0" 1 10 489205.5 64.1651031894934 NA 81.9209039548023 NA 1.44
"Oryza" "LOC_Os10g01770.1.MSUv7.0" 9 10 503785.5 42.9326026906916 12.797766074896 38.7879888928735 19.1552110658613 1.45
"Oryza" "LOC_Os10g01800.1.MSUv7.0" 1 10 526739 59.7972972972973 NA 74.6835443037975 NA 1.46
"Oryza" "LOC_Os10g01810.1.MSUv7.0" 2 10 528524.5 42.7348551360843 27.1605984871918 33.3333333333333 47.1404520791032 1.46
"Oryza" "LOC_Os10g01830.1.MSUv7.0" 4 10 536992 45.7267967766656 7.58453959291131 46.3200039971694 13.1843180483522 1.47
"Oryza" "LOC_Os10g01840.1.MSUv7.0" 3 10 541762 48.8695730499009 10.9763037813767 38.0237648530332 4.89275936502566 1.47
"Oryza" "LOC_Os10g01870.1.MSUv7.0" 3 10 563699.5 59.8460421579872 1.57429940363588 67.1851215235568 10.1517825359657 1.48
"Oryza" "LOC_Os10g01930.1.MSUv7.0" 1 10 592003.5 60.2382725241996 NA 78.125 NA 1.5
"Oryza" "LOC_Os10g02000.1.MSUv7.0" 1 10 632729 59.1943957968476 NA 73.753280839895 NA 1.52
"Oryza" "LOC_Os10g02010.1.MSUv7.0" 8 10 637173 51.0427604180453 4.90110791048021 56.8063488453893 8.40534999079596 1.53
"Oryza" "LOC_Os10g02020.1.MSUv7.0" 1 10 644037.5 72.9977116704806 NA 74.6575342465753 NA 1.53
"Oryza" "LOC_Os10g02040.1.MSUv7.0" 3 10 657404.5 67.4978917874296 1.58249186474101 91.7927501970055 3.06683113118485 1.54
