"set" "keygene" "nbexon" "map" "phys" "GC_total.mean" "GC_total.sd" "GC3.mean" "GC3.sd" "loess"
"Oryza" "LOC_Os09g00999.1.MSUv7.0" 1 9 3439 72.972972972973 NA 75.7225433526011 NA NA
"Oryza" "LOC_Os09g01000.1.MSUv7.0" 1 9 8049 65.5405405405405 NA 66.6666666666667 NA NA
"Oryza" "LOC_Os09g01134.1.MSUv7.0" 2 9 145113 50.0564530137224 1.32037483025105 50.1963864886095 3.44388220216545 NA
"Oryza" "LOC_Os09g01160.1.MSUv7.0" 1 9 163093.5 71.9211822660099 NA 73.5294117647059 NA NA
"Oryza" "LOC_Os09g01290.1.MSUv7.0" 4 9 246763.5 50.2840217623752 6.15483060173714 54.1925890201752 13.125771004675 NA
"Oryza" "LOC_Os09g01290.2.MSUv7.0" 3 9 247838.5 48.266216462254 6.45904896086398 49.5309001343484 12.7011208663604 NA
"Oryza" "LOC_Os09g01310.1.MSUv7.0" 1 9 260224.5 63.0331753554502 NA 79.2022792022792 NA NA
"Oryza" "LOC_Os09g01320.1.MSUv7.0" 1 9 266754.5 62.4870466321244 NA 79.1925465838509 NA NA
"Oryza" "LOC_Os09g01330.1.MSUv7.0" 1 9 268715.5 58.1673306772908 NA 60.2409638554217 NA NA
"Oryza" "LOC_Os09g01350.1.MSUv7.0" 7 9 280486.5 49.6267717387074 2.82438758623464 49.5782711856591 4.10036593524634 NA
"Oryza" "LOC_Os09g01360.1.MSUv7.0" 12 9 291896 46.9101139451512 8.19972804275827 46.1993735679569 20.842061552337 NA
"Oryza" "LOC_Os09g01375.1.MSUv7.0" 1 9 309605.5 39.746835443038 NA 36.6412213740458 NA NA
"Oryza" "LOC_Os09g01380.1.MSUv7.0" 2 9 310159 42.0688545688546 0.568779585896513 42.1875 11.0485434560398 NA
"Oryza" "LOC_Os09g01420.1.MSUv7.0" 1 9 323645 72.9857819905213 NA 77.8571428571429 NA NA
"Oryza" "LOC_Os09g01440.1.MSUv7.0" 1 9 331976.5 51.7110266159696 NA 50 NA NA
"Oryza" "LOC_Os09g01470.1.MSUv7.0" 1 9 345084 59.7713097713098 NA 68.8473520249221 NA NA
"Oryza" "LOC_Os09g01540.1.MSUv7.0" 6 9 387534.5 47.7988643981291 2.53784819769459 47.5270771751967 4.66957578224918 NA
"Oryza" "LOC_Os09g01550.1.MSUv7.0" 7 9 394182.5 49.152712513832 2.94408603318805 47.9881893780499 6.23418522519584 NA
"Oryza" "LOC_Os09g01580.1.MSUv7.0" 1 9 408557 74.6987951807229 NA 72.7272727272727 NA NA
"Oryza" "LOC_Os09g01590.1.MSUv7.0" 9 9 414849 45.0304572638959 11.519988145468 42.1771509034626 20.3642032516759 NA
"Oryza" "LOC_Os09g01620.1.MSUv7.0" 10 9 439987.5 46.282532167104 9.64434879764615 39.5262942443461 17.3542749884916 NA
"Oryza" "LOC_Os09g01620.2.MSUv7.0" 10 9 439971.5 46.4091065750911 9.69064022745302 41.4636750453633 19.3623971414126 NA
"Oryza" "LOC_Os09g01630.1.MSUv7.0" 6 9 448329.5 52.6415657830911 7.38937359650887 59.2438690518866 30.6300126044597 NA
"Oryza" "LOC_Os09g01640.1.MSUv7.0" 1 9 456932.5 61.1650485436893 NA 74.3386243386243 NA NA
"Oryza" "LOC_Os09g01650.1.MSUv7.0" 16 9 469814 45.8383547096701 9.37621060358298 41.0011696237187 21.096641968695 NA
"Oryza" "LOC_Os09g01660.1.MSUv7.0" 2 9 474715.5 56.9246031746032 11.81317281268 50.6340579710145 28.5660891675 NA
"Oryza" "LOC_Os09g01670.1.MSUv7.0" 11 9 480777 48.1129425178658 11.5354671162992 39.3714461576065 14.8413246875179 NA
"Oryza" "LOC_Os09g01680.1.MSUv7.0" 9 9 488066.5 51.5645104629377 12.4164750990603 53.6945311582993 17.4894876639082 NA
"Oryza" "LOC_Os09g01700.1.MSUv7.0" 1 9 496194 53.011611030479 NA 56.9716775599129 NA NA
"Oryza" "LOC_Os09g01720.1.MSUv7.0" 6 9 507470 50.6524955223875 11.8546851384 51.1060288418779 18.9283518031575 NA
"Oryza" "LOC_Os09g01750.1.MSUv7.0" 7 9 524069.5 48.2386863720762 3.08805735740847 49.0759729578004 4.56223928558971 NA
"Oryza" "LOC_Os09g01780.1.MSUv7.0" 5 9 541534 38.7616825755964 2.3300011084552 33.303336967073 8.20425365859798 NA
"Oryza" "LOC_Os09g01790.1.MSUv7.0" 6 9 546359 40.4890218541116 3.63181725326819 36.3722086460049 9.83559700435015 NA
"Oryza" "LOC_Os09g01810.1.MSUv7.0" 7 9 561729 48.6611379619381 2.31790971948696 46.3476455464731 6.42556903461652 NA
"Oryza" "LOC_Os09g01860.1.MSUv7.0" 2 9 593368 58.2843713278496 9.80477087896735 62.1376811594203 28.9503863311883 NA
"Oryza" "LOC_Os09g01890.1.MSUv7.0" 3 9 600768.5 53.2019000990849 8.34113109260634 57.0960722855296 12.4917253482607 NA
