"set" "keygene" "nbexon" "map" "phys" "GC_total.mean" "GC_total.sd" "GC3.mean" "GC3.sd" "loess"
"Oryza" "LOC_Os08g01010.1.MSUv7.0" 4 8 7577 39.696842568787 8.58368461704705 37.0968110380117 12.6116399839291 NA
"Oryza" "LOC_Os08g01080.1.MSUv7.0" 8 8 60836.5 44.5966128833845 7.73191811083877 47.0254532114472 19.7920475643662 NA
"Oryza" "LOC_Os08g01090.1.MSUv7.0" 9 8 65693 49.1094810086538 10.1935996289974 54.2894261803874 15.9334361184384 NA
"Oryza" "LOC_Os08g01090.2.MSUv7.0" 9 8 65847 45.514178388961 5.67276211982781 48.7067703538292 9.09645545772133 NA
"Oryza" "LOC_Os08g01100.1.MSUv7.0" 5 8 72194.5 59.8212368866298 7.66721818109984 80.2011205338929 15.7517021676272 NA
"Oryza" "LOC_Os08g01120.1.MSUv7.0" 1 8 87082.5 68.983174835406 NA 90.5701754385965 NA NA
"Oryza" "LOC_Os08g01130.1.MSUv7.0" 14 8 89813.5 48.1289821492659 7.0282492900583 47.8782780642736 24.3806476876629 NA
"Oryza" "LOC_Os08g01140.1.MSUv7.0" 1 8 96503 67.4581005586592 NA 95.7983193277311 NA NA
"Oryza" "LOC_Os08g01150.1.MSUv7.0" 2 8 104805.5 66.7853533473048 2.41933259183647 87.4771062271062 5.01838603864079 NA
"Oryza" "LOC_Os08g01160.1.MSUv7.0" 2 8 108847 66.0180691995108 3.44026544584859 86.9106964819826 3.06167869934067 NA
"Oryza" "LOC_Os08g01170.1.MSUv7.0" 1 8 110047 70.0996677740864 NA 89 NA NA
"Oryza" "LOC_Os08g01180.1.MSUv7.0" 14 8 118212.5 45.9830286798931 9.32094602520761 42.4546393128279 18.5514082021876 NA
"Oryza" "LOC_Os08g01190.1.MSUv7.0" 1 8 138863.5 61.4723926380368 NA 80.1470588235294 NA NA
"Oryza" "LOC_Os08g01210.1.MSUv7.0" 1 8 148172 66.0777385159011 NA 93.0851063829787 NA NA
"Oryza" "LOC_Os08g01220.1.MSUv7.0" 1 8 152766.5 66.6178623718887 NA 95.1541850220264 NA 11.44
"Oryza" "LOC_Os08g01230.1.MSUv7.0" 2 8 155731.5 56.8107139301005 19.0030986998157 62.199074074074 19.8710100083442 11.43
"Oryza" "LOC_Os08g01240.1.MSUv7.0" 1 8 159437 65.9574468085106 NA 85.3503184713376 NA 11.43
"Oryza" "LOC_Os08g01260.1.MSUv7.0" 1 8 168271.5 66.4526484751204 NA 82.6923076923077 NA 11.4
"Oryza" "LOC_Os08g01270.1.MSUv7.0" 13 8 175859 44.1663804879487 7.62565047390834 45.8968502242214 15.8984329491021 11.38
"Oryza" "LOC_Os08g01270.2.MSUv7.0" 13 8 175828.5 43.0976321631028 7.33364193232475 47.0930828194262 17.4608391282872 11.38
"Oryza" "LOC_Os08g01280.1.MSUv7.0" 5 8 184135.5 51.2368436658271 7.71236819504216 57.5763604575324 13.625830136998 11.36
"Oryza" "LOC_Os08g01290.5.MSUv7.0" 4 8 189458.5 45.2911915043801 6.66332134731107 42.8574281983915 11.4977160427899 11.35
"Oryza" "LOC_Os08g01300.1.MSUv7.0" 4 8 192875.5 46.3637455649535 5.91032757773199 53.4418795299498 18.5388700306571 11.34
"Oryza" "LOC_Os08g01310.1.MSUv7.0" 7 8 198224.5 55.2041902330009 11.7957841405307 64.2080187114749 21.9689576141679 11.32
"Oryza" "LOC_Os08g01320.1.MSUv7.0" 3 8 202747.5 52.4757578735377 9.05243044290781 59.3816437645839 5.05615113725677 11.31
"Oryza" "LOC_Os08g01320.2.MSUv7.0" 4 8 202715 56.6405872350241 10.9897197008352 73.8018074743509 18.1673905327727 11.31
"Oryza" "LOC_Os08g01330.1.MSUv7.0" 3 8 211486.5 61.5650935216153 2.28562587811719 83.7134502923976 5.57989436223213 11.28
"Oryza" "LOC_Os08g01350.1.MSUv7.0" 4 8 224030.5 51.0485855398366 15.4545143628506 61.6929997805574 23.041183002846 11.24
"Oryza" "LOC_Os08g01350.2.MSUv7.0" 3 8 224078.5 50.8626421020355 18.6387746997076 63.953823953824 27.0942187070127 11.24
"Oryza" "LOC_Os08g01370.1.MSUv7.0" 1 8 234278 66.2068965517241 NA 86.4583333333333 NA 11.21
