"set" "keygene" "nbexon" "map" "phys" "GC_total.mean" "GC_total.sd" "GC3.mean" "GC3.sd" "loess"
"Arabidopsis_thaliana" "AT2G01008.1.TAIR10" 3 2 1568 57.984610848388 4.78406735216425 66.1812529890005 10.7630468612379 NA
"Arabidopsis_thaliana" "AT2G01021.1.TAIR10" 1 2 6621.5 66.3366336633663 NA 64.7058823529412 NA NA
"Arabidopsis_thaliana" "AT2G01023.1.TAIR10" 1 2 9707.5 47.0588235294118 NA 46.1538461538462 NA NA
"Arabidopsis_thaliana" "AT2G01050.1.TAIR10" 1 2 69110.5 48.868778280543 NA 47.378640776699 NA NA
"Arabidopsis_thaliana" "AT2G01070.1.TAIR10" 5 2 76610.5 46.3535679130514 3.87666269134423 50.7671687640543 10.0456386421623 NA
"Arabidopsis_thaliana" "AT2G01080.1.TAIR10" 2 2 78607 52.1209455324357 7.93277306158256 62.0689655172414 14.6297954728251 NA
"Arabidopsis_thaliana" "AT2G01110.1.TAIR10" 4 2 84437 49.978285597648 5.00731373704846 47.6031816304929 4.09234120312698 NA
"Arabidopsis_thaliana" "AT2G01120.1.TAIR10" 16 2 86735.5 42.0627697070547 5.21270977976026 45.3878180092071 9.49706658961248 NA
"Arabidopsis_thaliana" "AT2G01120.2.TAIR10" 16 2 86735.5 41.9760832951498 5.20549679216842 45.0157941996833 9.76534668926185 NA
"Arabidopsis_thaliana" "AT2G01130.1.TAIR10" 19 2 91741 43.1481313548134 3.53274762343018 41.7543595512568 6.97726846955884 NA
"Arabidopsis_thaliana" "AT2G01140.1.TAIR10" 4 2 95748.5 55.0013723191812 1.97411248014492 60.3330020883175 6.0997301028248 NA
"Arabidopsis_thaliana" "AT2G01150.1.TAIR10" 1 2 100924.5 51.4672686230248 NA 54.0540540540541 NA NA
"Arabidopsis_thaliana" "AT2G01170.1.TAIR10" 8 2 103413 50.3831818855371 4.72082970182801 61.3323542108746 7.67367999791152 NA
"Arabidopsis_thaliana" "AT2G01170.2.TAIR10" 7 2 103260.5 49.5903503718439 4.46528824867919 58.2146612977426 5.22596828121277 NA
"Arabidopsis_thaliana" "AT2G01175.1.TAIR10" 1 2 105666 43.0851063829787 NA 54.8387096774194 NA NA
"Arabidopsis_thaliana" "AT2G01180.1.TAIR10" 2 2 107868.5 46.3948497854078 9.04368329586232 56.6129032258064 9.35205742859627 NA
"Arabidopsis_thaliana" "AT2G01180.2.TAIR10" 1 2 107636 52.3127753303965 NA 62.5827814569536 NA NA
"Arabidopsis_thaliana" "AT2G01190.1.TAIR10" 2 2 116159.5 52.1255695523989 2.75963061936674 47.5275808515261 5.61948207626749 NA
"Arabidopsis_thaliana" "AT2G01210.1.TAIR10" 2 2 120621.5 47.4980713935059 0.309938802329461 49.8464872674733 1.66017485198215 NA
"Arabidopsis_thaliana" "AT2G01220.1.TAIR10" 12 2 124757 46.2061147352744 7.05893128020921 43.5973670282927 11.2967013690581 NA
"Arabidopsis_thaliana" "AT2G01220.2.TAIR10" 12 2 124757 46.2733190363497 7.00705726945528 43.5133616519486 11.392035049536 NA
"Arabidopsis_thaliana" "AT2G01240.1.TAIR10" 4 2 128848 40.9987166484157 3.27643829988714 47.4167928040781 14.5228989907043 NA
"Arabidopsis_thaliana" "AT2G01260.1.TAIR10" 6 2 136499 46.9182658895658 4.47926385079489 43.8893547106774 10.0399590869586 NA
"Arabidopsis_thaliana" "AT2G01260.2.TAIR10" 5 2 136705.5 44.7119564640634 5.95737373236351 39.1574901108192 10.4463671850696 NA
"Arabidopsis_thaliana" "AT2G01260.3.TAIR10" 5 2 136609 49.3830761940067 10.3968488471601 51.4432043965335 28.1786140373086 NA
"Arabidopsis_thaliana" "AT2G01270.1.TAIR10" 12 2 140799 45.7306495097751 5.95081913130404 46.6029131439799 13.2691417239032 NA
"Arabidopsis_thaliana" "AT2G01280.1.TAIR10" 17 2 147230 43.0032721268431 4.58538271211542 38.3482670701631 10.2887699035193 NA
"Arabidopsis_thaliana" "AT2G01290.1.TAIR10" 1 2 149590.5 51.4429109159348 NA 56.9811320754717 NA NA
"Arabidopsis_thaliana" "AT2G01300.1.TAIR10" 1 2 151456 49.5744680851064 NA 54.4871794871795 NA NA
"Arabidopsis_thaliana" "AT2G01310.1.TAIR10" 1 2 152561.5 44.0993788819876 NA 49.0566037735849 NA NA
"Arabidopsis_thaliana" "AT2G01320.1.TAIR10" 11 2 156366 47.475221537269 3.58850377477209 43.7968530562356 7.7831507352681 NA
"Arabidopsis_thaliana" "AT2G01320.2.TAIR10" 12 2 156275 47.3826263147373 3.43309869372262 44.3012128379998 7.63766271183359 NA
"Arabidopsis_thaliana" "AT2G01320.3.TAIR10" 12 2 156275 47.7031391352501 3.48706487355755 43.4678795046665 7.50371866672984 NA
"Arabidopsis_thaliana" "AT2G01330.1.TAIR10" 6 2 159586 46.9875162433031 4.31902816032083 46.384471130474 6.08824263143457 NA
"Arabidopsis_thaliana" "AT2G01330.2.TAIR10" 6 2 159586 46.9875162433031 4.31902816032083 46.384471130474 6.08824263143457 NA
"Arabidopsis_thaliana" "AT2G01340.1.TAIR10" 3 2 164541 52.6146541319952 2.83258552495657 54.8686277837984 11.0836728627214 NA
"Arabidopsis_thaliana" "AT2G01350.1.TAIR10" 9 2 166270.5 43.9884016284201 3.09608898227826 39.9424140342848 7.92781473929634 NA
"Arabidopsis_thaliana" "AT2G01350.3.TAIR10" 9 2 166270.5 43.9039743072633 3.25418441742511 39.7109325528033 8.10491577465955 NA
"Arabidopsis_thaliana" "AT2G01350.4.TAIR10" 8 2 166195 44.2336767414486 3.36995734147736 38.3008043357602 7.75777129699293 NA
"Arabidopsis_thaliana" "AT2G01360.1.TAIR10" 1 2 168241 44.5378151260504 NA 43.3962264150943 NA NA
"Arabidopsis_thaliana" "AT2G01370.1.TAIR10" 1 2 169170 40.5013192612137 NA 45.2380952380952 NA NA
"Arabidopsis_thaliana" "AT2G01390.1.TAIR10" 2 2 173196.5 44.7279863855951 3.72380069824466 48.6267258382643 10.1916820582262 NA
"Arabidopsis_thaliana" "AT2G01400.1.TAIR10" 2 2 174697.5 45.7759978991596 4.19101892105575 39.6261682242991 0.5286779672423 NA
"Arabidopsis_thaliana" "AT2G01410.1.TAIR10" 1 2 175790.5 52.2785898538263 NA 62.5322997416021 NA NA
"Arabidopsis_thaliana" "AT2G01420.1.TAIR10" 6 2 181838.5 46.1592128766066 5.59243906113033 45.8969088102575 7.05759159309787 NA
"Arabidopsis_thaliana" "AT2G01420.2.TAIR10" 6 2 181838.5 46.1321457870698 5.57344095881779 45.8046539658153 6.915799003126 NA
"Arabidopsis_thaliana" "AT2G01430.1.TAIR10" 4 2 189083.5 43.9942876544445 8.21811374154913 40.4769648955696 10.9596447894881 NA
"Arabidopsis_thaliana" "AT2G01440.1.TAIR10" 17 2 196503 43.2602531367572 4.73251343980345 39.1289401428839 7.63262779031032 NA
