"set" "keygene" "nbexon" "map" "phys" "GC_total.mean" "GC_total.sd" "GC3.mean" "GC3.sd" "loess"
"Oryza" "LOC_Os03g01008.1.MSUv7.0" 6 3 5605 54.0770292467035 11.0153255623532 47.8380974352477 22.2987239657091 NA
"Oryza" "LOC_Os03g01012.1.MSUv7.0" 1 3 9083 66.868932038835 NA 88.6861313868613 NA NA
"Oryza" "LOC_Os03g01014.1.MSUv7.0" 9 3 14953.5 50.1167532854555 8.03801939915457 47.8329854257805 13.2384814785974 NA
"Oryza" "LOC_Os03g01016.2.MSUv7.0" 9 3 21959 49.9070411617544 9.60890216625745 50.560274461234 14.0686977703182 NA
"Oryza" "LOC_Os03g01018.1.MSUv7.0" 1 3 19709 67.8571428571429 NA 91.9060052219321 NA NA
"Oryza" "LOC_Os03g01020.1.MSUv7.0" 1 3 26868.5 66.4484451718494 NA 85.2941176470588 NA NA
"Oryza" "LOC_Os03g01090.1.MSUv7.0" 5 3 64662.5 53.4004054302112 8.91287605386787 54.9968505369198 16.3883855413586 NA
"Oryza" "LOC_Os03g01100.1.MSUv7.0" 9 3 69028.5 46.8586762728603 7.88582757211419 46.5528437922786 17.4649224024664 NA
"Oryza" "LOC_Os03g01110.1.MSUv7.0" 33 3 78684 42.2474003664002 8.01410552172213 40.9326943510787 16.2031448019937 NA
"Oryza" "LOC_Os03g01120.1.MSUv7.0" 20 3 94233.5 44.8980538713235 6.75913676826556 41.9721744730265 16.3479955522829 NA
"Oryza" "LOC_Os03g01130.1.MSUv7.0" 4 3 102160.5 51.0761849434419 12.3625946555392 51.9458414679003 26.2942403064829 NA
"Oryza" "LOC_Os03g01130.2.MSUv7.0" 4 3 102160.5 51.0506200817356 12.3957518509924 52.6385098395968 25.385814825411 NA
"Oryza" "LOC_Os03g01140.1.MSUv7.0" 2 3 104764.5 69.5450594030716 6.84362981501904 98.5074626865672 2.11076651100464 NA
"Oryza" "LOC_Os03g01150.1.MSUv7.0" 12 3 108461 46.9448890033331 11.0997901880621 46.158782914221 21.6168084370916 NA
"Oryza" "LOC_Os03g01150.2.MSUv7.0" 12 3 108461 46.865523923968 10.9671412729222 45.9802114856495 21.2990443655849 NA
"Oryza" "LOC_Os03g01170.1.MSUv7.0" 3 3 117760 64.0239400575904 2.24133210016662 89.3982136668489 5.1392625366596 NA
"Oryza" "LOC_Os03g01180.1.MSUv7.0" 4 3 121961.5 54.8387249814307 10.4154484929961 60.3142968142968 22.7235159965682 NA
"Oryza" "LOC_Os03g01190.1.MSUv7.0" 3 3 124183.5 55.7853310902134 5.97495663468227 58.4520803646576 15.3948017297583 NA
"Oryza" "LOC_Os03g01210.1.MSUv7.0" 4 3 136287.5 60.9255355369556 12.2091150634202 70.93048632818 26.7220810906406 NA
