"set" "keygene" "nbexon" "map" "phys" "GC_total.mean" "GC_total.sd" "GC3.mean" "GC3.sd" "loess"
"Oryza" "LOC_Os04g01020.1.MSUv7.0" 1 4 18301 65.4411764705882 NA 68.1318681318681 NA NA
"Oryza" "LOC_Os04g01070.1.MSUv7.0" 4 4 59728.5 57.0368411557435 8.67828757052743 66.2912314299189 19.2559469235891 NA
"Oryza" "LOC_Os04g01130.1.MSUv7.0" 11 4 93474 44.2003276444233 8.555588850392 48.1791446917589 17.103224197955 NA
"Oryza" "LOC_Os04g01140.1.MSUv7.0" 2 4 100798 68.8681136379346 0.858772803307339 92.011445726616 0.205650719737103 NA
"Oryza" "LOC_Os04g01140.2.MSUv7.0" 2 4 100798 70.2245974834258 0.42669412042918 91.5952042267832 1.51163652470688 NA
"Oryza" "LOC_Os04g01160.1.MSUv7.0" 2 4 123523.5 68.997622949227 5.38002588109456 85.4284037558685 12.3909674214966 NA
"Oryza" "LOC_Os04g01170.1.MSUv7.0" 2 4 128942 48.1174698795181 20.3399691576251 44.3602693602693 20.8322704895027 NA
"Oryza" "LOC_Os04g01190.1.MSUv7.0" 4 4 142763.5 49.3764347563162 2.97679196337043 48.6303920039359 9.61795539366749 NA
"Oryza" "LOC_Os04g01230.1.MSUv7.0" 10 4 179635 50.1269643439444 6.69504383116195 50.635719899513 16.6105642125539 NA
"Oryza" "LOC_Os04g01230.2.MSUv7.0" 9 4 179889.5 48.7984953119857 5.42201396815235 49.1343163718643 16.7738025299711 NA
"Oryza" "LOC_Os04g01240.1.MSUv7.0" 5 4 184411.5 48.5941613656845 4.89778517716762 58.1373510486495 19.5678668682011 NA
"Oryza" "LOC_Os04g01250.2.MSUv7.0" 19 4 192445.5 47.6559707010339 8.84400810090029 44.5720095343299 22.9126292835648 NA
"Oryza" "LOC_Os04g01260.1.MSUv7.0" 2 4 203872 57.1903257435451 0.670206884880977 56.5527538155276 3.58949361385341 NA
"Oryza" "LOC_Os04g01270.1.MSUv7.0" 3 4 208094 46.3911952949317 7.70334739307365 51.1300278773397 15.3398947353682 NA
"Oryza" "LOC_Os04g01290.1.MSUv7.0" 9 4 221430 49.6085202638299 10.9140627007166 58.7322860754728 21.0333787328536 NA
"Oryza" "LOC_Os04g01290.3.MSUv7.0" 7 4 221161.5 44.9374601675085 6.18792715225952 49.551201127778 12.0271799464447 NA
"Oryza" "LOC_Os04g01300.2.MSUv7.0" 8 4 228476 54.4111552548381 10.5846807046459 55.6501224187055 20.360093522581 NA
