"set" "keygene" "nbexon" "map" "phys" "GC_total.mean" "GC_total.sd" "GC3.mean" "GC3.sd" "loess"
"Brachypodium" "Bradi1g00200.1.v3.1" 2 "1" 11109.5 57.6627116358804 2.04367302650462 73.7209302325581 8.87994562420313 NA
"Brachypodium" "Bradi1g00210.3.v3.1" 11 "1" 20120.5 48.3931723162857 6.43090866584079 44.8507764456794 18.9568557305883 NA
"Brachypodium" "Bradi1g00213.1.v3.1" 6 "1" 30086 63.836707251506 3.54875351636877 71.2205477175794 5.43917333436007 NA
"Brachypodium" "Bradi1g00215.1.v3.1" 4 "1" 48263.5 38.8734469335562 17.3295211855938 34.057239057239 7.2784146610843 NA
"Brachypodium" "Bradi1g00217.1.v3.1" 1 "1" 52679 70.5263157894737 NA 62.992125984252 NA NA
"Brachypodium" "Bradi1g00222.1.v3.1" 4 "1" 57178 50.7337379396203 4.6953836795639 53.2358862985963 14.0886155012011 NA
"Brachypodium" "Bradi1g00234.1.v3.1" 3 "1" 64846.5 45.3380653770089 4.13644201365902 47.577754348972 8.57201980958574 NA
"Brachypodium" "Bradi1g00247.3.v3.1" 4 "1" 105706 54.6225081616428 10.6198645769721 66.132583114491 21.8502764800911 NA
"Brachypodium" "Bradi1g00253.1.v3.1" 1 "1" 109069.5 64.3478260869565 NA 66.1458333333333 NA NA
"Brachypodium" "Bradi1g00260.5.v3.1" 12 "1" 119023 47.2783622922452 6.27511435121499 49.7124487394655 13.8358809541699 NA
"Brachypodium" "Bradi1g00260.6.v3.1" 14 "1" 118027 46.2282083223619 6.4922774110252 48.8380813941771 12.2468679945241 NA
"Brachypodium" "Bradi1g00266.1.v3.1" 6 "1" 124393.5 41.461826353797 4.64628267818443 43.2792469299041 6.68914503862606 NA
"Brachypodium" "Bradi1g00272.1.v3.1" 10 "1" 133182 51.3625215613433 9.67853999125646 60.2774664079416 20.8023502224077 NA
"Brachypodium" "Bradi1g00278.1.v3.1" 5 "1" 154283.5 45.8013321155948 5.72224952603086 48.0329551962928 11.049584136778 NA
"Brachypodium" "Bradi1g00284.1.v3.1" 3 "1" 162705.5 47.2106297016244 6.04854290415179 50.5133209065607 10.5004382987722 NA
"Brachypodium" "Bradi1g00287.1.v3.1" 2 "1" 165886.5 58.8652482269503 24.322467296133 49.7 34.9310749906154 NA
"Brachypodium" "Bradi1g00291.1.v3.1" 1 "1" 168113.5 66.1921708185053 NA 64.8936170212766 NA NA
"Brachypodium" "Bradi1g00300.1.v3.1" 2 "1" 173926 63.347747245083 6.4526329509309 88.1325863678805 4.21227008774056 NA
"Brachypodium" "Bradi1g00322.2.v3.1" 4 "1" 223668.5 45.208584977366 12.0814550048578 46.294807834442 18.4212773284942 NA
"Brachypodium" "Bradi1g00332.1.v3.1" 5 "1" 242837.5 64.5913840390662 7.65676208021545 62.7267676767677 16.4189727155562 NA
"Brachypodium" "Bradi1g00335.1.v3.1" 6 "1" 245737.5 63.8010356401013 2.88594705467943 66.984413646415 3.82329192854967 NA
"Brachypodium" "Bradi1g00341.1.v3.1" 2 "1" 261330 55.9957565115598 10.2382522678386 62.8192371475953 2.29839020087165 NA
"Brachypodium" "Bradi1g00350.1.v3.1" 1 "1" 283141 43.7939110070258 NA 46.3157894736842 NA NA
"Brachypodium" "Bradi1g00360.1.v3.1" 2 "1" 284292.5 40.4674864296001 2.69463534649574 41.8300653594771 3.69729035914532 NA
"Brachypodium" "Bradi1g00361.1.v3.1" 1 "1" 292199.5 62.0947630922693 NA 62.6865671641791 NA NA
"Brachypodium" "Bradi1g00364.4.v3.1" 2 "1" 296651.5 52.3298751538597 7.80838858071305 54.3988269794721 13.0638496230946 NA
"Brachypodium" "Bradi1g00365.1.v3.1" 2 "1" 298723 42.173071194519 20.3580191842955 46.9086021505376 19.1983292741509 NA
"Brachypodium" "Bradi1g00366.1.v3.1" 1 "1" 301768 52.2613065326633 NA 46.6165413533835 NA NA
"Brachypodium" "Bradi1g00368.1.v3.1" 2 "1" 304151.5 50.8201153961893 5.04818554452248 55.8395872420262 5.53878201023235 NA
