"set" "keygene" "nbexon" "map" "phys" "GC_total.mean" "GC_total.sd" "GC3.mean" "GC3.sd" "loess"
"Oryza" "LOC_Os06g01050.1.MSUv7.0" 5 6 35356.5 51.1153624036782 12.8428381134238 57.7466977466977 21.3676732353154 NA
"Oryza" "LOC_Os06g01070.1.MSUv7.0" 1 6 50370 72.3247232472325 NA 74.0331491712707 NA NA
"Oryza" "LOC_Os06g01140.1.MSUv7.0" 5 6 122885 48.3269104598661 11.4001541829142 50.6539760622476 16.0384738452377 NA
"Oryza" "LOC_Os06g01160.1.MSUv7.0" 1 6 130546.5 54.5691906005222 NA 56.6929133858268 NA NA
"Oryza" "LOC_Os06g01170.1.MSUv7.0" 18 6 134540.5 44.2310032885034 6.24591518900181 40.3766234047676 10.3839665768159 NA
"Oryza" "LOC_Os06g01180.1.MSUv7.0" 3 6 139062 61.8164038518021 8.80872833962601 75.2940042413727 10.8046052783581 NA
"Oryza" "LOC_Os06g01190.1.MSUv7.0" 1 6 141110 70 NA 72.1649484536082 NA NA
"Oryza" "LOC_Os06g01195.1.MSUv7.0" 1 6 141569 65.5263157894737 NA 67.4603174603175 NA NA
"Oryza" "LOC_Os06g01210.1.MSUv7.0" 1 6 149890 67.4568965517241 NA 88.961038961039 NA NA
"Oryza" "LOC_Os06g01220.1.MSUv7.0" 3 6 151960.5 65.2299461146046 6.94268477077366 69.8947510156891 5.42533001496755 NA
"Oryza" "LOC_Os06g01240.1.MSUv7.0" 1 6 161785.5 68.019093078759 NA 69.7841726618705 NA NA
"Oryza" "LOC_Os06g01250.1.MSUv7.0" 2 6 164144 70.3025915910885 0.104063430670649 92.8127589063795 0.458906637886907 NA
"Oryza" "LOC_Os06g01260.1.MSUv7.0" 6 6 170747 49.6110045238264 9.31790872583976 50.7933286105053 20.3464999800691 NA
"Oryza" "LOC_Os06g01260.2.MSUv7.0" 5 6 171048 46.0721799011158 5.03443229170595 42.7600048747941 8.79134836626608 NA
"Oryza" "LOC_Os06g01270.1.MSUv7.0" 1 6 178494.5 47.887323943662 NA 47.8260869565217 NA NA
"Oryza" "LOC_Os06g01304.2.MSUv7.0" 4 6 186846 59.7472588396464 11.3554255801224 71.9999440798998 18.1393417097835 NA
"Oryza" "LOC_Os06g01304.3.MSUv7.0" 3 6 187001.5 54.4696788109648 4.30045026907833 65.2940788803614 14.3748859877992 NA
"Oryza" "LOC_Os06g01340.1.MSUv7.0" 3 6 209655.5 60.2418759121849 11.1683766295942 67.6595284447328 21.2250372863116 NA
"Oryza" "LOC_Os06g01350.1.MSUv7.0" 1 6 213747.5 69.1696750902527 NA 90.6926406926407 NA NA
"Oryza" "LOC_Os06g01360.1.MSUv7.0" 9 6 216669.5 52.912793065512 10.9431490676984 54.2281370427673 22.5290795441813 NA
"Oryza" "LOC_Os06g01360.2.MSUv7.0" 8 6 216532 50.5058853714366 8.90340177388027 49.351733748813 18.4591246775556 NA
"Oryza" "LOC_Os06g01370.1.MSUv7.0" 2 6 220435 63.3406864002462 12.6381779390239 78.8753094059406 3.27080642906526 NA
"Oryza" "LOC_Os06g01390.1.MSUv7.0" 14 6 230180 50.8742917569256 8.27263117226636 53.1146770597353 19.0527757637379 NA
"Oryza" "LOC_Os06g01400.1.MSUv7.0" 34 6 239093.5 43.5259939796214 5.73672937181748 38.4571312460368 11.9268247177555 NA
"Oryza" "LOC_Os06g01410.1.MSUv7.0" 11 6 246408 43.6649749606552 10.0685802789119 40.9041569614692 15.656120750459 NA
