"set" "keygene" "nbexon" "map" "phys" "GC_total.mean" "GC_total.sd" "GC3.mean" "GC3.sd" "loess"
"Arabidopsis_thaliana" "AT5G01010.1.TAIR10" 15 5 3156 44.2280162802032 6.57831073708192 47.6000715624483 9.91631893820643 NA
"Arabidopsis_thaliana" "AT5G01010.2.TAIR10" 16 5 3156 43.1821973028114 7.30429880674742 46.4825939715157 10.7721808641736 NA
"Arabidopsis_thaliana" "AT5G01010.3.TAIR10" 14 5 3225.5 43.8562542187139 6.2028549600532 47.3549898767911 10.4663667862018 NA
"Arabidopsis_thaliana" "AT5G01010.4.TAIR10" 16 5 3156 43.2703383284524 7.42432937757814 46.5627221766439 10.9258282894273 NA
"Arabidopsis_thaliana" "AT5G01015.1.TAIR10" 2 5 5552 47.9483633010604 4.95528956848118 57.7083333333333 5.00867303340469 NA
"Arabidopsis_thaliana" "AT5G01015.2.TAIR10" 2 5 5642.5 49.4512195121951 7.84716062048489 44.074074074074 5.76161080966813 NA
"Arabidopsis_thaliana" "AT5G01020.1.TAIR10" 5 5 7289.5 49.5649040302393 4.151340416952 45.0404751892346 9.19946996052445 NA
"Arabidopsis_thaliana" "AT5G01040.1.TAIR10" 6 5 14768 46.4351748983209 1.27396563402686 43.9956533089383 6.20039656045159 NA
"Arabidopsis_thaliana" "AT5G01050.1.TAIR10" 6 5 19510.5 45.7676390610189 1.43082362765482 42.7866909326415 5.80479069802448 NA
"Arabidopsis_thaliana" "AT5G01060.1.TAIR10" 8 5 23793.5 42.4127791805104 4.3079453135288 38.6619223728599 10.2636332346169 NA
"Arabidopsis_thaliana" "AT5G01070.1.TAIR10" 1 5 25612 42.7807486631016 NA 34.6774193548387 NA NA
"Arabidopsis_thaliana" "AT5G01070.2.TAIR10" 2 5 25446.5 41.1652013459242 2.55657515264562 35.1454598883338 1.41296682693758 NA
"Arabidopsis_thaliana" "AT5G01075.1.TAIR10" 2 5 27259 41.7151162790697 5.96107460884006 35.7456140350877 8.37363293510386 NA
"Arabidopsis_thaliana" "AT5G01080.1.TAIR10" 1 5 28809 40.2527075812274 NA 47.8260869565217 NA NA
"Arabidopsis_thaliana" "AT5G01090.1.TAIR10" 1 5 33585.5 42.3185673892554 NA 41.2429378531073 NA NA
"Arabidopsis_thaliana" "AT5G01100.1.TAIR10" 8 5 36314 43.6673508762235 3.58636371136694 42.4814063862892 4.32916431681311 NA
"Arabidopsis_thaliana" "AT5G01110.1.TAIR10" 1 5 43208.5 39.7441754225674 NA 39.5061728395062 NA NA
"Arabidopsis_thaliana" "AT5G01120.1.TAIR10" 3 5 46133.5 42.2520411974297 1.63811283389097 41.4185185185185 1.53945370033441 NA
"Arabidopsis_thaliana" "AT5G01140.1.TAIR10" 3 5 50664 40.3474469576123 2.05571701250813 41.3959627329193 3.686030260987 NA
"Arabidopsis_thaliana" "AT5G01150.1.TAIR10" 3 5 52818.5 41.5753823506742 0.301467412017824 47.0000268965425 4.72150621473163 NA
"Arabidopsis_thaliana" "AT5G01170.1.TAIR10" 1 5 59168 50.7620164126612 NA 52.3725834797891 NA NA
"Arabidopsis_thaliana" "AT5G01190.1.TAIR10" 6 5 73502 46.3996407181786 3.87716476403181 45.5755305268517 12.0127951624066 NA
"Arabidopsis_thaliana" "AT5G01200.1.TAIR10" 2 5 77705 47.8445207220951 2.74087029727664 48.1682146542827 12.2959228720261 NA
"Arabidopsis_thaliana" "AT5G01210.1.TAIR10" 1 5 85267.5 51.5767344078486 NA 55.4621848739496 NA NA
"Arabidopsis_thaliana" "AT5G01220.1.TAIR10" 12 5 88396 42.8379594258898 4.17101490330248 34.5280986982833 9.08906711595102 NA
"Arabidopsis_thaliana" "AT5G01225.1.TAIR10" 1 5 92122 46.5346534653465 NA 48.8888888888889 NA NA
"Arabidopsis_thaliana" "AT5G01240.2.TAIR10" 7 5 100078 48.9669172705159 5.52539516582413 56.342828352914 8.09057483902013 NA
"Arabidopsis_thaliana" "AT5G01250.1.TAIR10" 1 5 102981.5 40.8830744071954 NA 42.014742014742 NA NA
"Arabidopsis_thaliana" "AT5G01260.1.TAIR10" 3 5 105927.5 42.9521382513495 1.50282964828885 38.1639863547758 5.47759083989169 NA
"Arabidopsis_thaliana" "AT5G01260.2.TAIR10" 4 5 106206 42.849562357867 1.21423986275848 39.2290657139536 4.84078217855968 NA
"Arabidopsis_thaliana" "AT5G01270.1.TAIR10" 14 5 110153 42.824348027665 3.5280035462097 33.0197366167864 8.72114087385852 NA
"Arabidopsis_thaliana" "AT5G01270.2.TAIR10" 15 5 110043 42.1728449459408 4.20260691960905 33.3830466926741 8.69198925062248 NA
"Arabidopsis_thaliana" "AT5G01280.1.TAIR10" 4 5 115211 50.8024458489413 1.41455742008741 52.9494039613126 10.1377667572014 NA
"Arabidopsis_thaliana" "AT5G01290.1.TAIR10" 15 5 119456 43.1526029021872 3.80653841985428 39.3737207780112 9.78263153508722 NA
"Arabidopsis_thaliana" "AT5G01300.1.TAIR10" 3 5 122045.5 50.0019216726238 1.69779857882337 55.963282748997 6.77127745080036 NA
"Arabidopsis_thaliana" "AT5G01300.2.TAIR10" 2 5 121885.5 50.4019292604501 0.568413811243189 56.0072815533981 9.18209048385445 NA
"Arabidopsis_thaliana" "AT5G01310.1.TAIR10" 6 5 127132 45.884487501061 2.37703163113112 43.7273989779082 5.88953677108984 NA
"Arabidopsis_thaliana" "AT5G01320.1.TAIR10" 5 5 130554.5 47.2664094331362 2.58374722706741 46.9993046814458 4.30186871696511 NA
"Arabidopsis_thaliana" "AT5G01330.1.TAIR10" 5 5 133672.5 47.5608540540744 2.98446269404269 48.080575537056 4.25744778230647 NA
"Arabidopsis_thaliana" "AT5G01340.1.TAIR10" 2 5 143900.5 49.1696515016383 4.9915760731537 47.8649690355549 6.85640328732699 NA
"Arabidopsis_thaliana" "AT5G01360.1.TAIR10" 5 5 148462 42.5966376416244 3.73441185248002 44.1298570896094 7.16827700901222 NA
"Arabidopsis_thaliana" "AT5G01360.2.TAIR10" 4 5 148665 41.5479746578903 3.3460077899015 41.7643540669856 5.33089724929043 NA
"Arabidopsis_thaliana" "AT5G01370.1.TAIR10" 2 5 153435 42.8958538618964 6.4664923179077 42.122513562387 11.5879840949423 NA
"Arabidopsis_thaliana" "AT5G01380.1.TAIR10" 2 5 156617.5 47.1677047831708 5.90516016818852 47.8566243969088 10.0385553453963 NA
"Arabidopsis_thaliana" "AT5G01390.1.TAIR10" 3 5 161349.5 45.5532189758826 4.76039867224903 44.8354372228154 3.30441770096906 NA
"Arabidopsis_thaliana" "AT5G01390.2.TAIR10" 3 5 161349.5 46.520852553743 6.2816707795583 44.4426642455962 3.634634570365 NA
"Arabidopsis_thaliana" "AT5G01390.3.TAIR10" 4 5 161349.5 45.8225548804149 5.57496858976481 46.3844550958889 4.98180583240327 NA
"Arabidopsis_thaliana" "AT5G01390.4.TAIR10" 4 5 161349.5 45.0968296970196 4.33177785680075 46.6790348288032 4.66947495043998 NA
"Arabidopsis_thaliana" "AT5G01400.1.TAIR10" 27 5 166937.5 42.6363805475945 4.24789361712362 35.9213226109808 9.30148744028039 NA
"Arabidopsis_thaliana" "AT5G01410.1.TAIR10" 1 5 173040.5 51.6684607104413 NA 50.1618122977346 NA NA
"Arabidopsis_thaliana" "AT5G01420.1.TAIR10" 1 5 175488.5 44.4813278008299 NA 42.3940149625935 NA NA
"Arabidopsis_thaliana" "AT5G01440.1.TAIR10" 7 5 180552.5 38.0574265231371 4.07833527122748 40.8672515864461 9.08587924423333 NA
"Arabidopsis_thaliana" "AT5G01445.1.TAIR10" 3 5 182269.5 41.2989709483158 3.19824053282544 43.1849551414769 8.33419059498474 NA
"Arabidopsis_thaliana" "AT5G01450.1.TAIR10" 10 5 184968.5 42.8943383986817 4.74661922701803 43.4973882722901 7.92515077464197 NA
