"set" "keygene" "nbexon" "map" "phys" "GC_total.mean" "GC_total.sd" "GC3.mean" "GC3.sd" "loess"
"Oryza" "LOC_Os01g01019.1.MSUv7.0" 2 1 12057.5 59.176497802452 4.83508592456028 76.405433646813 15.4868946015361 NA
"Oryza" "LOC_Os01g01030.1.MSUv7.0" 5 1 14066.5 52.9956996154757 7.77159490582155 65.3674869953604 14.2019238932805 NA
"Oryza" "LOC_Os01g01040.3.MSUv7.0" 7 1 18096 47.0138038431378 10.1880929918987 48.1743842028943 22.0594504826485 NA
"Oryza" "LOC_Os01g01040.4.MSUv7.0" 3 1 17435.5 52.6116547414722 14.8522250552286 62.8415810768752 28.8907739454363 NA
"Oryza" "LOC_Os01g01050.1.MSUv7.0" 6 1 24811.5 46.9080602772611 4.92397438921438 43.1546295775835 14.1130558712623 NA
"Oryza" "LOC_Os01g01050.2.MSUv7.0" 6 1 24824.5 47.6481273958354 5.52997875038068 47.0288803268343 19.6167797419309 NA
"Oryza" "LOC_Os01g01060.1.MSUv7.0" 4 1 27820 57.4543622121621 6.31451958740752 79.3428689883914 16.2977823364645 NA
"Oryza" "LOC_Os01g01070.1.MSUv7.0" 14 1 32032 45.8011360952598 5.93443864038075 39.7902691768238 19.0511874814104 NA
"Oryza" "LOC_Os01g01070.2.MSUv7.0" 14 1 32032 45.97492468655 5.90801788355211 39.989026940799 18.9780358520843 NA
"Oryza" "LOC_Os01g01070.3.MSUv7.0" 13 1 31793.5 45.6107122627259 6.55350764618506 40.4277432988824 19.7396824622337 NA
"Oryza" "LOC_Os01g01080.1.MSUv7.0" 15 1 38375 45.6699829337268 10.3331703413659 41.8680708852298 20.9575704402421 NA
"Oryza" "LOC_Os01g01090.1.MSUv7.0" 8 1 46060.5 47.638096599415 3.22619256334563 44.918650311431 5.51262906941278 NA
"Oryza" "LOC_Os01g01110.1.MSUv7.0" 1 1 57564.5 61.9631901840491 NA 62.1323529411765 NA NA
"Oryza" "LOC_Os01g01115.1.MSUv7.0" 1 1 59874 51.0690789473684 NA 59.5561035758323 NA NA
"Oryza" "LOC_Os01g01120.1.MSUv7.0" 4 1 62724.5 58.6269168349318 9.99538460986708 69.4188894559198 19.5213318426334 NA
"Oryza" "LOC_Os01g01130.1.MSUv7.0" 7 1 64810 49.8760386678153 10.6490871700576 48.2789342669338 17.0958954398785 NA
"Oryza" "LOC_Os01g01140.1.MSUv7.0" 2 1 69903 60.0375234521576 2.12264699793329 63.4672619047619 8.94405898822275 NA
"Oryza" "LOC_Os01g01150.1.MSUv7.0" 3 1 74955.5 53.0464233607946 13.0062995458294 52.4806203998172 23.2223732716992 NA
"Oryza" "LOC_Os01g01160.1.MSUv7.0" 2 1 83185.5 63.0966962127316 16.5842465537596 76.0707099741305 23.8818760532967 NA
"Oryza" "LOC_Os01g01170.1.MSUv7.0" 7 1 86981 54.2335909992016 9.92100715627399 59.0909447968134 21.6485118371643 NA
