"set" "keygene" "nbexon" "map" "phys" "GC_total.mean" "GC_total.sd" "GC3.mean" "GC3.sd" "loess"
"Arabidopsis_thaliana" "AT1G01010.1.TAIR10" 6 1 4695 44.8128373554714 3.83240854619318 48.2051282051282 12.1162864843914 NA
"Arabidopsis_thaliana" "AT1G01040.1.TAIR10" 20 1 27299 43.5238019654594 3.17033325861133 37.1451580560051 5.40957691438006 NA
"Arabidopsis_thaliana" "AT1G01040.2.TAIR10" 20 1 27299 43.517931642781 3.17778567640562 37.1131715240185 5.4236491278723 NA
"Arabidopsis_thaliana" "AT1G01050.1.TAIR10" 8 1 32026 45.1141424829072 4.22880314534586 42.7593479803846 12.5032264438623 NA
"Arabidopsis_thaliana" "AT1G01070.1.TAIR10" 6 1 39887.5 42.5894078853412 2.06678838459799 43.4580971819778 7.49382900825363 NA
"Arabidopsis_thaliana" "AT1G01070.2.TAIR10" 5 1 39747.5 39.7882220717994 6.41757795932619 42.1585574317281 9.8541964328493 NA
"Arabidopsis_thaliana" "AT1G01073.1.TAIR10" 1 1 44732 30.9090909090909 NA 27.027027027027 NA NA
"Arabidopsis_thaliana" "AT1G01080.1.TAIR10" 4 1 46146 45.0135653698542 4.14020301264366 41.9195714118428 7.37394802449796 NA
"Arabidopsis_thaliana" "AT1G01080.2.TAIR10" 4 1 46146 45.0608565320818 4.07098640882021 42.0425482445943 7.15687749155981 NA
"Arabidopsis_thaliana" "AT1G01090.1.TAIR10" 3 1 48435.5 50.0508167875928 4.86765294271415 50.6556491110267 7.4442307950238 NA
"Arabidopsis_thaliana" "AT1G01110.1.TAIR10" 3 1 53758 48.3034683669543 1.04523272627382 41.9839649449578 2.33794077365462 NA
"Arabidopsis_thaliana" "AT1G01110.2.TAIR10" 5 1 53366.5 48.0033303251045 2.96784247940771 42.7431423733966 4.23828090640659 NA
"Arabidopsis_thaliana" "AT1G01115.1.TAIR10" 1 1 56682 39.6551724137931 NA 33.3333333333333 NA NA
"Arabidopsis_thaliana" "AT1G01120.1.TAIR10" 1 1 58185 46.9104665825977 NA 53.5984848484849 NA NA
"Arabidopsis_thaliana" "AT1G01130.1.TAIR10" 3 1 62858 46.0808876163207 6.45015139695318 50.7936507936508 7.17584973016866 NA
"Arabidopsis_thaliana" "AT1G01140.1.TAIR10" 14 1 65955 43.3305911917566 6.63242758908179 41.9768468349223 11.2096207345596 NA
"Arabidopsis_thaliana" "AT1G01140.2.TAIR10" 14 1 65955 43.3449859572964 6.63794830165776 41.8309915557715 11.1959146667076 NA
"Arabidopsis_thaliana" "AT1G01140.3.TAIR10" 14 1 65955 43.2610033314711 6.57721914180591 41.7217447941059 11.0525268520366 NA
"Arabidopsis_thaliana" "AT1G01150.1.TAIR10" 4 1 71056.5 41.8277310924369 3.75797999879601 43.1367642927377 5.07614173734987 NA
"Arabidopsis_thaliana" "AT1G01160.1.TAIR10" 5 1 73233 50.3108960608409 2.76167358138812 46.855829228243 18.4169995243251 NA
"Arabidopsis_thaliana" "AT1G01160.2.TAIR10" 6 1 73233 48.526406783374 5.02074542916442 45.9092694549084 16.6350398139038 NA
"Arabidopsis_thaliana" "AT1G01180.1.TAIR10" 1 1 76094.5 51.3542795232936 NA 56.8181818181818 NA NA
"Arabidopsis_thaliana" "AT1G01190.1.TAIR10" 2 1 83954.5 48.4384169003064 3.56388825622479 49.7551911278905 4.4256742262797 NA
"Arabidopsis_thaliana" "AT1G01200.1.TAIR10" 2 1 87430 49.9548351694737 1.80395651745026 55.952562538133 6.04535312469582 NA
"Arabidopsis_thaliana" "AT1G01210.1.TAIR10" 3 1 89253 43.9408142633949 5.4405353885566 42.2222222222222 11.0280340905916 NA
"Arabidopsis_thaliana" "AT1G01225.1.TAIR10" 2 1 96653 43.8890972743185 1.24216682616543 45.0631136044881 4.70082207969743 NA
"Arabidopsis_thaliana" "AT1G01230.1.TAIR10" 3 1 98333 44.4026635330983 1.80846534303844 46.5881443741592 5.68107855699361 NA
"Arabidopsis_thaliana" "AT1G01240.3.TAIR10" 1 1 101180.5 43.3165829145729 NA 40.0602409638554 NA NA
"Arabidopsis_thaliana" "AT1G01250.1.TAIR10" 1 1 105020 52.7681660899654 NA 51.0416666666667 NA NA
"Arabidopsis_thaliana" "AT1G01260.1.TAIR10" 1 1 110481 44.1309255079007 NA 41.4551607445008 NA NA
"Arabidopsis_thaliana" "AT1G01280.1.TAIR10" 2 1 113097.5 47.3198241928935 1.75712658915579 45.5567350042777 1.20879656658999 NA
